activity_id,week,location_id,co_share_group
A049,17,PLAT:BET:H02:WB,p1
A049,17,PLAT:BET:S15:WB,p1
A049,17,PLAT:BET:S16:WB,p1
A049,17,SEC:BET:H02_S15:WB,p1
A049,17,SEC:BET:S15_S16:WB,p1
A049,18,PLAT:BET:H02:WB,p1
A049,18,PLAT:BET:S15:WB,p1
A049,18,PLAT:BET:S16:WB,p1
A049,18,SEC:BET:H02_S15:WB,p1
A049,18,SEC:BET:S15_S16:WB,p1
A049,23,PLAT:BET:H02:WB,p1
A049,23,PLAT:BET:S15:WB,p1
A049,23,PLAT:BET:S16:WB,p1
A049,23,SEC:BET:H02_S15:WB,p1
A049,23,SEC:BET:S15_S16:WB,p1
A050,17,PLAT:ALP:H01:WB,p1
A050,17,PLAT:ALP:S03:WB,p1
A050,17,PLAT:ALP:S04:WB,p1
A050,17,SEC:ALP:S03_S04:WB,p1
A050,17,SEC:ALP:S04_H01:WB,p1
A050,18,PLAT:ALP:H01:WB,p1
A050,18,PLAT:ALP:S03:WB,p1
A050,18,PLAT:ALP:S04:WB,p1
A050,18,SEC:ALP:S03_S04:WB,p1
A050,18,SEC:ALP:S04_H01:WB,p1
A051,26,PLAT:BET:S17:WB,p1
A051,26,PLAT:BET:S18:WB,p1
A051,26,SEC:BET:S17_S18:WB,p1
A051,27,PLAT:BET:S17:WB,p1
A051,27,PLAT:BET:S18:WB,p1
A051,27,SEC:BET:S17_S18:WB,p1
A054,17,PLAT:ALP:H01:EB,p1
A054,17,PLAT:ALP:H02:EB,p1
A054,17,PLAT:ALP:S04:EB,p1
A054,17,PLAT:ALP:S05:EB,p1
A054,17,SEC:ALP:H01_H02:EB,p1
A054,17,SEC:ALP:H02_S05:EB,p1
A054,17,SEC:ALP:S04_H01:EB,p1
A054,23,PLAT:ALP:H01:EB,p1
A054,23,PLAT:ALP:H02:EB,p1
A054,23,PLAT:ALP:S04:EB,p1
A054,23,PLAT:ALP:S05:EB,p1
A054,23,SEC:ALP:H01_H02:EB,p1
A054,23,SEC:ALP:H02_S05:EB,p1
A054,23,SEC:ALP:S04_H01:EB,p1
A055,16,PLAT:BET:H01:EB,p1
A055,16,PLAT:BET:H02:EB,p1
A055,16,PLAT:BET:S13:EB,p1
A055,16,PLAT:BET:S14:EB,p1
A055,16,SEC:BET:H01_H02:EB,p1
A055,16,SEC:BET:S13_S14:EB,p1
A055,16,SEC:BET:S14_H01:EB,p1
A056,22,PLAT:ALP:H02:WB,p1
A056,22,PLAT:ALP:S05:WB,p1
A056,22,PLAT:ALP:S06:WB,p1
A056,22,PLAT:ALP:S07:WB,p1
A056,22,SEC:ALP:H02_S05:WB,p1
A056,22,SEC:ALP:S05_S06:WB,p1
A056,22,SEC:ALP:S06_S07:WB,p1
A056,25,PLAT:ALP:H02:WB,p1
A056,25,PLAT:ALP:S05:WB,p1
A056,25,PLAT:ALP:S06:WB,p1
A056,25,PLAT:ALP:S07:WB,p1
A056,25,SEC:ALP:H02_S05:WB,p1
A056,25,SEC:ALP:S05_S06:WB,p1
A056,25,SEC:ALP:S06_S07:WB,p1
A057,15,PLAT:BET:H02:EB,p1
A057,15,PLAT:BET:S15:EB,p1
A057,15,PLAT:BET:S16:EB,p1
A057,15,SEC:BET:H02_S15:EB,p1
A057,15,SEC:BET:S15_S16:EB,p1
A057,17,PLAT:BET:H02:EB,p1
A057,17,PLAT:BET:S15:EB,p1
A057,17,PLAT:BET:S16:EB,p1
A057,17,SEC:BET:H02_S15:EB,p1
A057,17,SEC:BET:S15_S16:EB,p1
A057,19,PLAT:BET:H02:EB,p1
A057,19,PLAT:BET:S15:EB,p1
A057,19,PLAT:BET:S16:EB,p1
A057,19,SEC:BET:H02_S15:EB,p1
A057,19,SEC:BET:S15_S16:EB,p1
A057,21,PLAT:BET:H02:EB,p1
A057,21,PLAT:BET:S15:EB,p2
A057,21,PLAT:BET:S16:EB,p1
A057,21,SEC:BET:H02_S15:EB,p1
A057,21,SEC:BET:S15_S16:EB,p3
A057,23,PLAT:BET:H02:EB,p1
A057,23,PLAT:BET:S15:EB,p2
A057,23,PLAT:BET:S16:EB,p2
A057,23,SEC:BET:H02_S15:EB,p1
A057,23,SEC:BET:S15_S16:EB,p2
A057,24,PLAT:BET:H02:EB,p1
A057,24,PLAT:BET:S15:EB,p1
A057,24,PLAT:BET:S16:EB,p1
A057,24,SEC:BET:H02_S15:EB,p1
A057,24,SEC:BET:S15_S16:EB,p1
A057,25,PLAT:BET:H02:EB,p1
A057,25,PLAT:BET:S15:EB,p2
A057,25,PLAT:BET:S16:EB,p1
A057,25,SEC:BET:H02_S15:EB,p1
A057,25,SEC:BET:S15_S16:EB,p2
A058,4,PLAT:ALP:H01:WB,p1
A058,4,PLAT:ALP:H02:WB,p1
A058,4,PLAT:ALP:S03:WB,p1
A058,4,PLAT:ALP:S04:WB,p1
A058,4,SEC:ALP:H01_H02:WB,p1
A058,4,SEC:ALP:S03_S04:WB,p1
A058,4,SEC:ALP:S04_H01:WB,p1
A058,9,PLAT:ALP:H01:WB,p1
A058,9,PLAT:ALP:H02:WB,p1
A058,9,PLAT:ALP:S03:WB,p1
A058,9,PLAT:ALP:S04:WB,p1
A058,9,SEC:ALP:H01_H02:WB,p1
A058,9,SEC:ALP:S03_S04:WB,p1
A058,9,SEC:ALP:S04_H01:WB,p1
A058,10,PLAT:ALP:H01:WB,p1
A058,10,PLAT:ALP:H02:WB,p1
A058,10,PLAT:ALP:S03:WB,p1
A058,10,PLAT:ALP:S04:WB,p1
A058,10,SEC:ALP:H01_H02:WB,p1
A058,10,SEC:ALP:S03_S04:WB,p1
A058,10,SEC:ALP:S04_H01:WB,p1
A058,11,PLAT:ALP:H01:WB,p1
A058,11,PLAT:ALP:H02:WB,p1
A058,11,PLAT:ALP:S03:WB,p1
A058,11,PLAT:ALP:S04:WB,p1
A058,11,SEC:ALP:H01_H02:WB,p1
A058,11,SEC:ALP:S03_S04:WB,p1
A058,11,SEC:ALP:S04_H01:WB,p1
A058,12,PLAT:ALP:H01:WB,p1
A058,12,PLAT:ALP:H02:WB,p1
A058,12,PLAT:ALP:S03:WB,p1
A058,12,PLAT:ALP:S04:WB,p1
A058,12,SEC:ALP:H01_H02:WB,p1
A058,12,SEC:ALP:S03_S04:WB,p1
A058,12,SEC:ALP:S04_H01:WB,p1
A058,13,PLAT:ALP:H01:WB,p1
A058,13,PLAT:ALP:H02:WB,p1
A058,13,PLAT:ALP:S03:WB,p1
A058,13,PLAT:ALP:S04:WB,p1
A058,13,SEC:ALP:H01_H02:WB,p1
A058,13,SEC:ALP:S03_S04:WB,p1
A058,13,SEC:ALP:S04_H01:WB,p1
A058,15,PLAT:ALP:H01:WB,p1
A058,15,PLAT:ALP:H02:WB,p1
A058,15,PLAT:ALP:S03:WB,p1
A058,15,PLAT:ALP:S04:WB,p1
A058,15,SEC:ALP:H01_H02:WB,p1
A058,15,SEC:ALP:S03_S04:WB,p1
A058,15,SEC:ALP:S04_H01:WB,p1
A059,14,PLAT:ALP:S06:WB,p1
A059,14,PLAT:ALP:S07:WB,p1
A059,14,PLAT:ALP:S08:WB,p1
A059,14,SEC:ALP:S06_S07:WB,p1
A059,14,SEC:ALP:S07_S08:WB,p1
A059,15,PLAT:ALP:S06:WB,p1
A059,15,PLAT:ALP:S07:WB,p1
A059,15,PLAT:ALP:S08:WB,p1
A059,15,SEC:ALP:S06_S07:WB,p1
A059,15,SEC:ALP:S07_S08:WB,p1
A059,16,PLAT:ALP:S06:WB,p1
A059,16,PLAT:ALP:S07:WB,p1
A059,16,PLAT:ALP:S08:WB,p1
A059,16,SEC:ALP:S06_S07:WB,p1
A059,16,SEC:ALP:S07_S08:WB,p1
A059,17,PLAT:ALP:S06:WB,p1
A059,17,PLAT:ALP:S07:WB,p1
A059,17,PLAT:ALP:S08:WB,p1
A059,17,SEC:ALP:S06_S07:WB,p1
A059,17,SEC:ALP:S07_S08:WB,p1
A059,18,PLAT:ALP:S06:WB,p1
A059,18,PLAT:ALP:S07:WB,p1
A059,18,PLAT:ALP:S08:WB,p1
A059,18,SEC:ALP:S06_S07:WB,p1
A059,18,SEC:ALP:S07_S08:WB,p1
A059,19,PLAT:ALP:S06:WB,p1
A059,19,PLAT:ALP:S07:WB,p1
A059,19,PLAT:ALP:S08:WB,p1
A059,19,SEC:ALP:S06_S07:WB,p1
A059,19,SEC:ALP:S07_S08:WB,p1
A060,13,PLAT:BET:H02:EB,p1
A060,13,PLAT:BET:S15:EB,p2
A060,13,PLAT:BET:S16:EB,p2
A060,13,SEC:BET:H02_S15:EB,p2
A060,13,SEC:BET:S15_S16:EB,p3
A060,14,PLAT:BET:H02:EB,p1
A060,14,PLAT:BET:S15:EB,p1
A060,14,PLAT:BET:S16:EB,p1
A060,14,SEC:BET:H02_S15:EB,p1
A060,14,SEC:BET:S15_S16:EB,p1
A060,15,PLAT:BET:H02:EB,p1
A060,15,PLAT:BET:S15:EB,p2
A060,15,PLAT:BET:S16:EB,p2
A060,15,SEC:BET:H02_S15:EB,p2
A060,15,SEC:BET:S15_S16:EB,p1
A061,4,PLAT:BET:H01:EB,p1
A061,4,PLAT:BET:H02:EB,p1
A061,4,PLAT:BET:S15:EB,p1
A061,4,SEC:BET:H01_H02:EB,p1
A061,4,SEC:BET:H02_S15:EB,p1
A061,8,PLAT:BET:H01:EB,p1
A061,8,PLAT:BET:H02:EB,p1
A061,8,PLAT:BET:S15:EB,p1
A061,8,SEC:BET:H01_H02:EB,p1
A061,8,SEC:BET:H02_S15:EB,p1
A061,9,PLAT:BET:H01:EB,p1
A061,9,PLAT:BET:H02:EB,p1
A061,9,PLAT:BET:S15:EB,p1
A061,9,SEC:BET:H01_H02:EB,p1
A061,9,SEC:BET:H02_S15:EB,p1
A061,10,PLAT:BET:H01:EB,p1
A061,10,PLAT:BET:H02:EB,p1
A061,10,PLAT:BET:S15:EB,p1
A061,10,SEC:BET:H01_H02:EB,p1
A061,10,SEC:BET:H02_S15:EB,p1
A061,11,PLAT:BET:H01:EB,p1
A061,11,PLAT:BET:H02:EB,p1
A061,11,PLAT:BET:S15:EB,p1
A061,11,SEC:BET:H01_H02:EB,p1
A061,11,SEC:BET:H02_S15:EB,p1
A061,13,PLAT:BET:H01:EB,p1
A061,13,PLAT:BET:H02:EB,p1
A061,13,PLAT:BET:S15:EB,p1
A061,13,SEC:BET:H01_H02:EB,p1
A061,13,SEC:BET:H02_S15:EB,p1
A061,18,PLAT:BET:H01:EB,p1
A061,18,PLAT:BET:H02:EB,p1
A061,18,PLAT:BET:S15:EB,p1
A061,18,SEC:BET:H01_H02:EB,p1
A061,18,SEC:BET:H02_S15:EB,p1
A063,8,PLAT:BET:H01:EB,p1
A063,8,PLAT:BET:H02:EB,p1
A063,8,PLAT:BET:S14:EB,p1
A063,8,SEC:BET:H01_H02:EB,p1
A063,8,SEC:BET:S14_H01:EB,p1
A064,19,PLAT:BET:S15:WB,p1
A064,19,PLAT:BET:S16:WB,p1
A064,19,SEC:BET:S15_S16:WB,p1
A065,25,PLAT:BET:S12:WB,p1
A065,25,PLAT:BET:S13:WB,p1
A065,25,SEC:BET:S12_S13:WB,p1
A066,27,PLAT:ALP:H01:WB,p1
A066,27,PLAT:ALP:S02:WB,p1
A066,27,PLAT:ALP:S03:WB,p1
A066,27,PLAT:ALP:S04:WB,p1
A066,27,SEC:ALP:S02_S03:WB,p1
A066,27,SEC:ALP:S03_S04:WB,p1
A066,27,SEC:ALP:S04_H01:WB,p1
A069,17,PLAT:ALP:H01:WB,p1
A069,17,PLAT:ALP:H02:WB,p1
A069,17,PLAT:ALP:S03:WB,p1
A069,17,PLAT:ALP:S04:WB,p1
A069,17,SEC:ALP:H01_H02:WB,p1
A069,17,SEC:ALP:S03_S04:WB,p1
A069,17,SEC:ALP:S04_H01:WB,p1
A069,22,PLAT:ALP:H01:WB,p1
A069,22,PLAT:ALP:H02:WB,p1
A069,22,PLAT:ALP:S03:WB,p1
A069,22,PLAT:ALP:S04:WB,p1
A069,22,SEC:ALP:H01_H02:WB,p1
A069,22,SEC:ALP:S03_S04:WB,p1
A069,22,SEC:ALP:S04_H01:WB,p1
A070,11,PLAT:ALP:H01:WB,p1
A070,11,PLAT:ALP:S03:WB,p1
A070,11,PLAT:ALP:S04:WB,p1
A070,11,SEC:ALP:S03_S04:WB,p1
A070,11,SEC:ALP:S04_H01:WB,p1
A070,12,PLAT:ALP:H01:WB,p1
A070,12,PLAT:ALP:S03:WB,p1
A070,12,PLAT:ALP:S04:WB,p1
A070,12,SEC:ALP:S03_S04:WB,p1
A070,12,SEC:ALP:S04_H01:WB,p1
A070,13,PLAT:ALP:H01:WB,p1
A070,13,PLAT:ALP:S03:WB,p1
A070,13,PLAT:ALP:S04:WB,p1
A070,13,SEC:ALP:S03_S04:WB,p1
A070,13,SEC:ALP:S04_H01:WB,p1
A070,14,PLAT:ALP:H01:WB,p1
A070,14,PLAT:ALP:S03:WB,p1
A070,14,PLAT:ALP:S04:WB,p1
A070,14,SEC:ALP:S03_S04:WB,p1
A070,14,SEC:ALP:S04_H01:WB,p1
A070,19,PLAT:ALP:H01:WB,p1
A070,19,PLAT:ALP:S03:WB,p1
A070,19,PLAT:ALP:S04:WB,p1
A070,19,SEC:ALP:S03_S04:WB,p2
A070,19,SEC:ALP:S04_H01:WB,p1
A071,24,PLAT:BET:S15:EB,p1
A071,24,PLAT:BET:S16:EB,p1
A071,24,PLAT:BET:S17:EB,p1
A071,24,SEC:BET:S15_S16:EB,p1
A071,24,SEC:BET:S16_S17:EB,p1
A072,23,PLAT:ALP:H01:EB,p1
A072,23,PLAT:ALP:H02:EB,p1
A072,23,PLAT:ALP:S04:EB,p1
A072,23,SEC:ALP:H01_H02:EB,p1
A072,23,SEC:ALP:S04_H01:EB,p1
A073,22,PLAT:BET:H01:EB,p1
A073,22,PLAT:BET:H02:EB,p1
A073,22,PLAT:BET:S15:EB,p1
A073,22,SEC:BET:H01_H02:EB,p1
A073,22,SEC:BET:H02_S15:EB,p1
A074,20,PLAT:ALP:H01:EB,p1
A074,20,PLAT:ALP:H02:EB,p1
A074,20,SEC:ALP:H01_H02:EB,p1
A075,28,PLAT:BET:H01:WB,p1
A075,28,PLAT:BET:H02:WB,p1
A075,28,SEC:BET:H01_H02:WB,p1
